valid_time,latitude,longitude,t2m,number,sp,tp
2024-02-04,48.5,1.5,281.78967,0,101168.57,2.2649765e-06
2024-02-04,48.5,1.75,281.89465,0,101348.32,2.9802322e-06
2024-02-04,48.5,2.0,282.0099,0,101560.32,4.6491623e-06
2024-02-04,48.5,2.25,282.09583,0,101819.32,3.4570694e-06
2024-02-04,48.5,2.5,282.1217,0,101983.82,3.695488e-06
2024-02-04,48.25,1.5,281.61487,0,101412.82,1.2397766e-05
2024-02-04,48.25,1.75,281.7008,0,101569.32,9.536743e-06
2024-02-04,48.25,2.0,281.79016,0,101682.07,4.529953e-06
2024-02-04,48.25,2.25,281.86,0,101805.57,4.6491623e-06
2024-02-04,48.25,2.5,281.8722,0,101860.32,4.529953e-06
2024-02-04,48.0,1.5,281.64465,0,101689.07,7.033348e-06
2024-02-04,48.0,1.75,281.71252,0,101826.07,4.887581e-06
2024-02-04,48.0,2.0,281.6349,0,101730.57,3.33786e-06
2024-02-04,48.0,2.25,281.64905,0,101811.82,6.0796738e-06
2024-02-04,48.0,2.5,281.6554,0,101868.82,6.4373016e-06
2024-02-05,49.5,1.5,281.4338,0,100787.2,7.748604e-06
2024-02-05,49.5,1.75,281.36984,0,100675.45,8.46386e-06
2024-02-05,49.5,2.0,281.51828,0,100870.95,7.748604e-06
2024-02-05,49.5,2.25,281.69846,0,101199.45,7.2717667e-06
2024-02-05,49.5,2.5,281.8264,0,101426.2,5.722046e-06
2024-02-05,49.25,1.5,281.68674,0,101413.7,3.4570694e-06
2024-02-05,49.25,1.75,281.62326,0,101306.45,3.9339066e-06
2024-02-05,49.25,2.0,281.6252,0,101320.7,5.364418e-06
2024-02-05,49.25,2.25,281.6672,0,101430.2,5.9604645e-06
2024-02-05,49.25,2.5,281.76877,0,101572.2,4.053116e-06
2024-02-05,49.0,1.5,281.6672,0,101406.7,2.9802322e-06
2024-02-05,49.0,1.75,281.71262,0,101456.2,1.9073486e-06
2024-02-05,49.0,2.0,281.75558,0,101541.7,1.66893e-06
2024-02-05,49.0,2.25,281.8093,0,101684.45,2.861023e-06
2024-02-05,49.0,2.5,281.81125,0,101784.2,5.364418e-06
2024-02-05,48.75,1.5,281.2678,0,101053.95,2.3841858e-06
2024-02-05,48.75,1.75,281.3044,0,101144.2,2.1457672e-06
2024-02-05,48.75,2.0,281.3513,0,101231.45,3.2186508e-06
2024-02-05,48.75,2.25,281.52072,0,101514.7,3.8146973e-06
2024-02-05,48.75,2.5,281.5842,0,101653.95,3.4570694e-06
2024-02-05,48.5,1.5,280.78146,0,100815.95,3.9339066e-06
2024-02-05,48.5,1.75,280.89328,0,101003.2,5.9604645e-06
2024-02-05,48.5,2.0,281.0422,0,101221.2,9.179115e-06
2024-02-05,48.5,2.25,281.18918,0,101486.2,7.5101852e-06
2024-02-05,48.5,2.5,281.26633,0,101656.95,5.4836273e-06
2024-02-05,48.25,1.5,280.59396,0,101064.45,7.390976e-06
2024-02-05,48.25,1.75,280.69162,0,101227.2,7.033348e-06
2024-02-05,48.25,2.0,280.79172,0,101345.7,4.4107437e-06
2024-02-05,48.25,2.25,280.88303,0,101475.2,2.9802322e-06
2024-02-05,48.25,2.5,280.91086,0,101534.7,2.3841858e-06
2024-02-05,48.0,1.5,280.5544,0,101345.7,3.33786e-06
2024-02-05,48.0,1.75,280.64035,0,101488.7,3.695488e-06
2024-02-05,48.0,2.0,280.6257,0,101397.95,5.4836273e-06
2024-02-05,48.0,2.25,280.6721,0,101481.95,2.7418137e-06
2024-02-05,48.0,2.5,280.69797,0,101543.95,2.1457672e-06
2024-02-06,49.5,1.5,282.86487,0,100006.65,5.00679e-06
2024-02-06,49.5,1.75,282.67004,0,99902.4,5.722046e-06
2024-02-06,49.5,2.0,282.73108,0,100100.9,2.6226044e-06
2024-02-06,49.5,2.25,282.7843,0,100431.15,1.9073486e-06
2024-02-06,49.5,2.5,282.78235,0,100661.4,1.5497208e-06
2024-02-06,49.25,1.5,282.95032,0,100650.9,2.861023e-06
2024-02-06,49.25,1.75,282.755,0,100551.15,4.172325e-06
2024-02-06,49.25,2.0,282.65735,0,100570.65,2.1457672e-06
2024-02-06,49.25,2.25,282.62463,0,100684.9,2.861023e-06
2024-02-06,49.25,2.5,282.61,0,100831.65,2.2649765e-06
2024-02-06,49.0,1.5,282.77405,0,100668.4,3.5762787e-07
2024-02-06,49.0,1.75,282.71545,0,100721.9,4.7683716e-07
2024-02-06,49.0,2.0,282.68958,0,100811.9,4.7683716e-07
2024-02-06,49.0,2.25,282.68323,0,100958.9,2.026558e-06
2024-02-06,49.0,2.5,282.6261,0,101064.65,4.053116e-06
2024-02-06,48.75,1.5,282.30725,0,100347.15,1.4305115e-06
2024-02-06,48.75,1.75,282.2975,0,100440.9,1.9073486e-06
2024-02-06,48.75,2.0,282.31995,0,100530.9,2.3841858e-06
2024-02-06,48.75,2.25,282.4264,0,100816.4,5.00679e-06
2024-02-06,48.75,2.5,282.41907,0,100960.4,8.46386e-06
2024-02-06,48.5,1.5,282.03186,0,100133.65,1.1920929e-06
2024-02-06,48.5,1.75,282.09583,0,100323.4,2.3841858e-06
2024-02-06,48.5,2.0,282.17932,0,100544.9,3.5762787e-06
2024-02-06,48.5,2.25,282.1891,0,100812.65,3.33786e-06
2024-02-06,48.5,2.5,282.1593,0,100987.15,4.053116e-06
2024-02-06,48.25,1.5,282.02942,0,100401.9,2.861023e-06
2024-02-06,48.25,1.75,282.00452,0,100568.4,2.6226044e-06
2024-02-06,48.25,2.0,281.97815,0,100691.65,2.861023e-06
2024-02-06,48.25,2.25,281.92737,0,100824.65,2.6226044e-06
2024-02-06,48.25,2.5,281.81653,0,100888.9,2.1457672e-06
2024-02-06,48.0,1.5,281.95227,0,100702.15,2.1457672e-06
2024-02-06,48.0,1.75,281.90784,0,100848.9,1.66893e-06
2024-02-06,48.0,2.0,281.66028,0,100765.9,1.1920929e-06
2024-02-06,48.0,2.25,281.57434,0,100854.65,9.536743e-07
2024-02-06,48.0,2.5,281.46155,0,100920.65,7.1525574e-07
2024-02-07,49.5,1.5,284.30933,0,98902.37,0.0005580187
2024-02-07,49.5,1.75,284.1443,0,98800.62,0.0006351471
2024-02-07,49.5,2.0,284.16626,0,98996.87,0.00073063374
2024-02-07,49.5,2.25,284.20093,0,99321.12,0.0006495714
2024-02-07,49.5,2.5,284.19263,0,99548.12,0.00061666965
2024-02-07,49.25,1.5,284.66577,0,99523.12,0.00028264523
2024-02-07,49.25,1.75,284.49976,0,99425.62,0.00035822392
2024-02-07,49.25,2.0,284.37427,0,99445.87,0.00042498112
2024-02-07,49.25,2.25,284.30737,0,99560.62,0.0005322695
2024-02-07,49.25,2.5,284.2849,0,99706.12,0.00058960915
2024-02-07,49.0,1.5,284.73657,0,99531.37,0.0002219677
2024-02-07,49.0,1.75,284.63306,0,99585.87,0.00020623207
2024-02-07,49.0,2.0,284.54517,0,99675.37,0.00019311905
2024-02-07,49.0,2.25,284.48853,0,99823.87,0.00028657913
2024-02-07,49.0,2.5,284.40552,0,99931.12,0.0005298853
2024-02-07,48.75,1.5,284.39722,0,99218.37,0.00021731853
2024-02-07,48.75,1.75,284.323,0,99312.12,0.00026845932
2024-02-07,48.75,2.0,284.2556,0,99401.37,0.00029218197
2024-02-07,48.75,2.25,284.28198,0,99687.62,0.00022959709
2024-02-07,48.75,2.5,284.21753,0,99833.87,0.0003591776
2024-02-07,48.5,1.5,284.06958,0,99019.87,0.0003079176
2024-02-07,48.5,1.75,284.07153,0,99209.12,0.00031101704
2024-02-07,48.5,2.0,284.09888,0,99430.37,0.000223279
2024-02-07,48.5,2.25,284.10913,0,99698.37,0.00026524067
2024-02-07,48.5,2.5,284.06177,0,99874.12,0.0003517866
2024-02-07,48.25,1.5,284.02417,0,99304.62,0.00024545193
2024-02-07,48.25,1.75,283.95825,0,99470.12,0.00029468536
2024-02-07,48.25,2.0,283.8899,0,99594.62,0.00033950806
2024-02-07,48.25,2.25,283.85034,0,99727.37,0.00044381618
2024-02-07,48.25,2.5,283.75903,0,99793.37,0.00059616566
2024-02-07,48.0,1.5,283.96558,0,99619.37,0.00027132034
2024-02-07,48.0,1.75,283.88208,0,99766.37,0.0003374815
2024-02-07,48.0,2.0,283.63794,0,99687.12,0.00057315826
2024-02-07,48.0,2.25,283.573,0,99776.87,0.00033318996
2024-02-07,48.0,2.5,283.47974,0,99844.37,0.00044083595
2024-02-08,49.5,1.5,284.0645,0,97934.016,0.00032925606
2024-02-08,49.5,1.75,284.0528,0,97847.016,0.00040185452
2024-02-08,49.5,2.0,284.149,0,98055.516,0.00057160854
2024-02-08,49.5,2.25,284.3067,0,98390.016,0.00073611736
2024-02-08,49.5,2.5,284.41168,0,98624.766,0.00080037117
2024-02-08,49.25,1.5,284.88434,0,98532.766,0.0002799034
2024-02-08,49.25,1.75,284.87897,0,98449.766,0.00037646294
2024-02-08,49.25,2.0,284.8736,0,98481.266,0.0004491806
2024-02-08,49.25,2.25,284.91022,0,98602.766,0.0005044937
2024-02-08,49.25,2.5,284.97565,0,98755.016,0.00051665306
2024-02-08,49.0,1.5,285.2066,0,98526.766,0.00020647049
2024-02-08,49.0,1.75,285.23395,0,98594.266,0.00024473667
2024-02-08,49.0,2.0,285.27594,0,98694.266,0.00031256676
2024-02-08,49.0,2.25,285.32233,0,98847.266,0.0004081726
2024-02-08,49.0,2.5,285.33258,0,98958.516,0.00047922134
2024-02-08,48.75,1.5,285.05328,0,98202.016,0.00018918514
2024-02-08,48.75,1.75,285.09186,0,98306.516,0.00022041798
2024-02-08,48.75,2.0,285.12408,0,98406.016,0.00024044514
2024-02-08,48.75,2.25,285.24274,0,98693.016,0.00041985512
2024-02-08,48.75,2.5,285.27057,0,98841.766,0.0005646944
2024-02-08,48.5,1.5,284.85992,0,97983.766,0.00010693073
2024-02-08,48.5,1.75,284.9781,0,98182.266,0.000161767
2024-02-08,48.5,2.0,285.107,0,98410.766,0.00023269653
2024-02-08,48.5,2.25,285.23834,0,98680.766,0.00033569336
2024-02-08,48.5,2.5,285.30573,0,98859.016,0.00044476986
2024-02-08,48.25,1.5,284.87262,0,98237.016,0.00011444092
2024-02-08,48.25,1.75,284.95123,0,98413.016,0.00020647049
2024-02-08,48.25,2.0,285.02252,0,98546.766,0.00031602383
2024-02-08,48.25,2.25,285.1441,0,98686.016,0.0004736185
2024-02-08,48.25,2.5,285.24567,0,98759.016,0.0005491972
2024-02-08,48.0,1.5,284.95563,0,98522.766,0.00014042854
2024-02-08,48.0,1.75,285.02496,0,98680.266,0.00022423267
2024-02-08,48.0,2.0,284.99518,0,98614.766,0.00027883053
2024-02-08,48.0,2.25,285.16803,0,98712.266,0.0003478527
2024-02-08,48.0,2.5,285.27594,0,98787.266,0.00041019917
2024-02-09,49.5,1.5,284.13696,0,96613.2,5.6385994e-05
2024-02-09,49.5,1.75,284.12183,0,96539.7,7.081032e-05
2024-02-09,49.5,2.0,284.32837,0,96756.95,8.761883e-05
2024-02-09,49.5,2.25,284.5188,0,97099.7,0.00012135506
2024-02-09,49.5,2.5,284.61206,0,97345.2,0.00015223026
2024-02-09,49.25,1.5,284.49,0,97206.45,8.225441e-05
2024-02-09,49.25,1.75,284.47827,0,97136.95,9.75132e-05
2024-02-09,49.25,2.0,284.5227,0,97181.7,0.0001039505
2024-02-09,49.25,2.25,284.5647,0,97317.7,0.00014531612
2024-02-09,49.25,2.5,284.62134,0,97482.95,0.00017046928
2024-02-09,49.0,1.5,284.51636,0,97198.95,6.687641e-05
2024-02-09,49.0,1.75,284.55347,0,97277.95,9.10759e-05
2024-02-09,49.0,2.0,284.60815,0,97391.95,0.00010347366
2024-02-09,49.0,2.25,284.68433,0,97559.7,0.00015234947
2024-02-09,49.0,2.5,284.70923,0,97686.2,0.00022804737
2024-02-09,48.75,1.5,284.2058,0,96876.7,4.1365623e-05
2024-02-09,48.75,1.75,284.2566,0,96992.7,6.4730644e-05
2024-02-09,48.75,2.0,284.3015,0,97104.95,0.00010240078
2024-02-09,48.75,2.25,284.51685,0,97404.2,0.00014519691
2024-02-09,48.75,2.5,284.6609,0,97566.7,0.00021016598
2024-02-09,48.5,1.5,283.94263,0,96663.2,4.4941902e-05
2024-02-09,48.5,1.75,284.07397,0,96869.95,5.4597855e-05
2024-02-09,48.5,2.0,284.22534,0,97106.2,6.9856644e-05
2024-02-09,48.5,2.25,284.44507,0,97386.45,0.00013828278
2024-02-09,48.5,2.5,284.62915,0,97576.2,0.00021183491
2024-02-09,48.25,1.5,284.02808,0,96915.45,2.8014183e-05
2024-02-09,48.25,1.75,284.12085,0,97095.7,3.707409e-05
2024-02-09,48.25,2.0,284.20728,0,97236.2,5.710125e-05
2024-02-09,48.25,2.25,284.42554,0,97384.2,0.00011122227
2024-02-09,48.25,2.5,284.61548,0,97465.2,0.00016653538
2024-02-09,48.0,1.5,284.19214,0,97195.45,2.002716e-05
2024-02-09,48.0,1.75,284.27124,0,97356.95,2.7775764e-05
2024-02-09,48.0,2.0,284.2107,0,97296.95,3.9339066e-05
2024-02-09,48.0,2.25,284.4392,0,97399.7,6.663799e-05
2024-02-09,48.0,2.5,284.63257,0,97482.95,0.00011956692
2024-02-10,49.5,1.5,281.86078,0,96675.98,0.00039482117
2024-02-10,49.5,1.75,281.7353,0,96579.98,0.00042390823
2024-02-10,49.5,2.0,281.831,0,96775.23,0.00042068958
2024-02-10,49.5,2.25,282.05463,0,97094.48,0.0003322363
2024-02-10,49.5,2.5,282.2553,0,97314.23,0.0002515316
2024-02-10,49.25,1.5,281.98138,0,97240.48,0.0003708601
2024-02-10,49.25,1.75,281.85492,0,97148.23,0.00039613247
2024-02-10,49.25,2.0,281.79144,0,97168.98,0.00039875507
2024-02-10,49.25,2.25,281.8271,0,97276.98,0.00038909912
2024-02-10,49.25,2.5,281.99213,0,97414.98,0.00033986568
2024-02-10,49.0,1.5,281.7846,0,97202.98,0.00039064884
2024-02-10,49.0,1.75,281.71088,0,97258.23,0.00039994717
2024-02-10,49.0,2.0,281.65082,0,97346.23,0.00035655499
2024-02-10,49.0,2.25,281.67328,0,97484.98,0.00036597252
2024-02-10,49.0,2.5,281.71332,0,97580.48,0.00040721893
2024-02-10,48.75,1.5,281.39008,0,96841.48,0.00034105778
2024-02-10,48.75,1.75,281.26996,0,96932.23,0.0003297329
2024-02-10,48.75,2.0,281.16595,0,97019.23,0.00029683113
2024-02-10,48.75,2.25,281.2602,0,97290.73,0.0003080368
2024-02-10,48.75,2.5,281.35248,0,97423.73,0.00034368038
2024-02-10,48.5,1.5,281.04193,0,96584.23,0.00031137466
2024-02-10,48.5,1.75,280.9599,0,96765.73,0.00030314922
2024-02-10,48.5,2.0,280.89252,0,96977.98,0.000315547
2024-02-10,48.5,2.25,280.9677,0,97232.98,0.00032901764
2024-02-10,48.5,2.5,281.06293,0,97395.48,0.0003591776
2024-02-10,48.25,1.5,280.82074,0,96796.98,0.0003246069
2024-02-10,48.25,1.75,280.7553,0,96952.73,0.0002683401
2024-02-10,48.25,2.0,280.66693,0,97069.23,0.00028014183
2024-02-10,48.25,2.25,280.67426,0,97192.73,0.0003144741
2024-02-10,48.25,2.5,280.74066,0,97249.73,0.00036978722
2024-02-10,48.0,1.5,280.76947,0,97040.23,0.00038290024
2024-02-10,48.0,1.75,280.69965,0,97177.48,0.00031518936
2024-02-10,48.0,2.0,280.57416,0,97093.23,0.00023698807
2024-02-10,48.0,2.25,280.56537,0,97174.98,0.0003170967
2024-02-10,48.0,2.5,280.63275,0,97234.23,0.0003774166
2024-02-11,49.5,1.5,280.75818,0,97290.91,0.00016105175
2024-02-11,49.5,1.75,280.7079,0,97187.41,0.0001616478
2024-02-11,49.5,2.0,280.8578,0,97386.16,7.176399e-05
2024-02-11,49.5,2.25,281.10095,0,97713.41,2.8967857e-05
2024-02-11,49.5,2.5,281.286,0,97940.91,2.7179718e-05
2024-02-11,49.25,1.5,281.20007,0,97890.16,3.874302e-05
2024-02-11,49.25,1.75,281.1527,0,97791.16,3.194809e-05
2024-02-11,49.25,2.0,281.19666,0,97811.16,3.015995e-05
2024-02-11,49.25,2.25,281.26062,0,97922.91,3.0040741e-05
2024-02-11,49.25,2.5,281.39,0,98067.91,2.9325485e-05
2024-02-11,49.0,1.5,281.37292,0,97886.16,3.0398369e-05
2024-02-11,49.0,1.75,281.41736,0,97935.16,3.325939e-05
2024-02-11,49.0,2.0,281.4911,0,98021.91,4.184246e-05
2024-02-11,49.0,2.25,281.5653,0,98164.91,3.862381e-05
2024-02-11,49.0,2.5,281.57996,0,98267.41,3.1352043e-05
2024-02-11,48.75,1.5,281.27332,0,97559.41,4.386902e-05
2024-02-11,48.75,1.75,281.3275,0,97646.41,5.054474e-05
2024-02-11,48.75,2.0,281.37195,0,97729.41,5.6505203e-05
2024-02-11,48.75,2.25,281.56335,0,98007.91,4.887581e-05
2024-02-11,48.75,2.5,281.65466,0,98148.16,4.172325e-05
2024-02-11,48.5,1.5,281.11072,0,97342.91,4.6253204e-05
2024-02-11,48.5,1.75,281.26257,0,97523.41,3.6597252e-05
2024-02-11,48.5,2.0,281.45398,0,97736.16,1.9788742e-05
2024-02-11,48.5,2.25,281.6322,0,97995.66,4.4822693e-05
2024-02-11,48.5,2.5,281.73816,0,98163.91,5.4240227e-05
2024-02-11,48.25,1.5,281.28455,0,97604.91,3.3020973e-05
2024-02-11,48.25,1.75,281.43542,0,97760.41,3.1232834e-05
2024-02-11,48.25,2.0,281.5785,0,97876.16,2.4318695e-05
2024-02-11,48.25,2.25,281.71277,0,98000.41,4.0650368e-05
2024-02-11,48.25,2.5,281.77332,0,98059.66,4.3153763e-05
2024-02-11,48.0,1.5,281.63025,0,97898.91,1.859665e-05
2024-02-11,48.0,1.75,281.75916,0,98034.66,1.9907951e-05
2024-02-11,48.0,2.0,281.70105,0,97945.16,4.374981e-05
2024-02-11,48.0,2.25,281.78845,0,98026.66,2.5629997e-05
2024-02-11,48.0,2.5,281.84558,0,98087.91,2.4199486e-05
2024-02-12,49.5,1.5,278.94812,0,98775.61,1.2874603e-05
2024-02-12,49.5,1.75,278.9984,0,98665.11,1.41859055e-05
2024-02-12,49.5,2.0,279.21716,0,98859.11,1.13248825e-05
2024-02-12,49.5,2.25,279.47644,0,99183.11,1.2040138e-05
2024-02-12,49.5,2.5,279.72302,0,99406.36,2.169609e-05
2024-02-12,49.25,1.5,279.29773,0,99364.86,1.41859055e-05
2024-02-12,49.25,1.75,279.3412,0,99258.36,1.6212463e-05
2024-02-12,49.25,2.0,279.48328,0,99272.61,1.7285347e-05
2024-02-12,49.25,2.25,279.5995,0,99379.36,2.515316e-05
2024-02-12,49.25,2.5,279.8368,0,99519.36,3.9219856e-05
2024-02-12,49.0,1.5,279.44324,0,99334.61,1.5974045e-05
2024-02-12,49.0,1.75,279.64343,0,99381.11,2.0861626e-05
2024-02-12,49.0,2.0,279.81433,0,99464.61,3.71933e-05
2024-02-12,49.0,2.25,279.90417,0,99603.86,3.8146973e-05
2024-02-12,49.0,2.5,279.90955,0,99700.36,3.683567e-05
2024-02-12,48.75,1.5,279.37927,0,98967.11,3.683567e-05
2024-02-12,48.75,1.75,279.54333,0,99052.86,4.2796135e-05
2024-02-12,48.75,2.0,279.65466,0,99135.61,4.4345856e-05
2024-02-12,48.75,2.25,279.82605,0,99412.36,3.33786e-05
2024-02-12,48.75,2.5,279.92615,0,99547.86,3.170967e-05
2024-02-12,48.5,1.5,279.00378,0,98707.11,3.2305717e-05
2024-02-12,48.5,1.75,279.2367,0,98888.86,3.182888e-05
2024-02-12,48.5,2.0,279.53113,0,99103.11,2.9563904e-05
2024-02-12,48.5,2.25,279.7401,0,99362.36,2.348423e-05
2024-02-12,48.5,2.5,279.87537,0,99527.86,1.9192696e-05
2024-02-12,48.25,1.5,278.8734,0,98928.61,3.015995e-05
2024-02-12,48.25,1.75,279.00183,0,99085.86,2.7179718e-05
2024-02-12,48.25,2.0,279.22498,0,99202.11,2.3722649e-05
2024-02-12,48.25,2.25,279.38367,0,99325.86,1.4543533e-05
2024-02-12,48.25,2.5,279.55457,0,99382.36,8.106232e-06
2024-02-12,48.0,1.5,278.8866,0,99181.36,6.1273575e-05
2024-02-12,48.0,1.75,279.0028,0,99319.86,6.16312e-05
2024-02-12,48.0,2.0,279.09167,0,99230.11,8.189678e-05
2024-02-12,48.0,2.25,279.3529,0,99311.86,2.670288e-05
2024-02-12,48.0,2.5,279.53943,0,99370.86,1.4781952e-05
2024-02-13,49.5,1.5,278.7055,0,99848.195,2.6226044e-06
2024-02-13,49.5,1.75,278.56586,0,99757.195,2.2649765e-06
2024-02-13,49.5,2.0,278.62152,0,99971.195,1.0728836e-06
2024-02-13,49.5,2.25,278.66986,0,100314.945,1.0728836e-06
2024-02-13,49.5,2.5,278.67914,0,100557.445,1.9073486e-06
2024-02-13,49.25,1.5,279.12933,0,100454.195,5.9604645e-07
2024-02-13,49.25,1.75,278.99066,0,100367.945,3.5762787e-07
2024-02-13,49.25,2.0,278.90228,0,100400.945,3.5762787e-07
2024-02-13,49.25,2.25,278.8266,0,100527.195,3.5762787e-07
2024-02-13,49.25,2.5,278.83148,0,100685.445,1.0728836e-06
2024-02-13,49.0,1.5,279.3022,0,100430.445,7.1525574e-07
2024-02-13,49.0,1.75,279.31537,0,100497.695,5.9604645e-07
2024-02-13,49.0,2.0,279.2519,0,100601.445,2.3841858e-07
2024-02-13,49.0,2.25,279.17523,0,100759.195,0.0
2024-02-13,49.0,2.5,279.04242,0,100873.945,0.0
2024-02-13,48.75,1.5,279.2099,0,100070.195,8.34465e-07
2024-02-13,48.75,1.75,279.20306,0,100174.695,7.1525574e-07
2024-02-13,48.75,2.0,279.17914,0,100275.445,0.0
2024-02-13,48.75,2.25,279.20892,0,100570.945,0.0
2024-02-13,48.75,2.5,279.17328,0,100722.695,1.1920929e-07
2024-02-13,48.5,1.5,278.82904,0,99822.445,1.5974045e-05
2024-02-13,48.5,1.75,278.8681,0,100021.195,1.001358e-05
2024-02-13,48.5,2.0,278.97308,0,100251.445,1.1920929e-07
2024-02-13,48.5,2.25,279.05756,0,100525.195,0.0
2024-02-13,48.5,2.5,279.08685,0,100705.195,1.1920929e-07
2024-02-13,48.25,1.5,278.69476,0,100060.445,5.4836273e-06
2024-02-13,48.25,1.75,278.71136,0,100231.945,4.053116e-06
2024-02-13,48.25,2.0,278.76263,0,100361.445,1.1920929e-07
2024-02-13,48.25,2.25,278.79974,0,100497.945,1.1920929e-07
2024-02-13,48.25,2.5,278.9062,0,100565.945,1.1920929e-07
2024-02-13,48.0,1.5,278.75385,0,100328.695,1.9073486e-06
2024-02-13,48.0,1.75,278.76508,0,100480.945,1.1920929e-06
2024-02-13,48.0,2.0,278.74457,0,100401.445,3.8146973e-06
2024-02-13,48.0,2.25,278.87494,0,100493.695,4.7683716e-07
2024-02-13,48.0,2.5,278.99554,0,100563.945,1.1920929e-07
2024-02-14,49.5,1.5,284.53973,0,99954.25,3.9815903e-05
2024-02-14,49.5,1.75,284.37274,0,99861.5,3.373623e-05
2024-02-14,49.5,2.0,284.46942,0,100068.75,2.2768974e-05
2024-02-14,49.5,2.25,284.55243,0,100406.0,1.8954277e-05
2024-02-14,49.5,2.5,284.58514,0,100642.75,1.9192696e-05
2024-02-14,49.25,1.5,284.8205,0,100562.0,3.325939e-05
2024-02-14,49.25,1.75,284.653,0,100474.0,2.7656555e-05
2024-02-14,49.25,2.0,284.62762,0,100503.25,2.2411346e-05
2024-02-14,49.25,2.25,284.6159,0,100626.0,2.4199486e-05
2024-02-14,49.25,2.5,284.6374,0,100780.25,2.4318695e-05
2024-02-14,49.0,1.5,284.8625,0,100549.75,2.8252602e-05
2024-02-14,49.0,1.75,284.79852,0,100614.5,2.4199486e-05
2024-02-14,49.0,2.0,284.81317,0,100714.5,2.503395e-05
2024-02-14,49.0,2.25,284.81317,0,100869.75,2.670288e-05
2024-02-14,49.0,2.5,284.75653,0,100982.5,3.015995e-05
2024-02-14,48.75,1.5,284.60907,0,100204.25,2.7537346e-05
2024-02-14,48.75,1.75,284.58124,0,100307.75,2.6226044e-05
2024-02-14,48.75,2.0,284.57147,0,100407.75,2.6226044e-05
2024-02-14,48.75,2.25,284.66473,0,100700.0,2.4318695e-05
2024-02-14,48.75,2.5,284.6657,0,100851.25,2.515316e-05
2024-02-14,48.5,1.5,284.38007,0,99968.75,3.1352043e-05
2024-02-14,48.5,1.75,284.42108,0,100166.75,3.0875206e-05
2024-02-14,48.5,2.0,284.51093,0,100396.0,3.1352043e-05
2024-02-14,48.5,2.25,284.62225,0,100669.5,2.8133392e-05
2024-02-14,48.5,2.5,284.67108,0,100850.75,2.6464462e-05
2024-02-14,48.25,1.5,284.55878,0,100211.5,5.9604645e-05
2024-02-14,48.25,1.75,284.53192,0,100384.5,3.516674e-05
2024-02-14,48.25,2.0,284.51678,0,100516.0,2.0980835e-05
2024-02-14,48.25,2.25,284.54462,0,100655.25,1.7881393e-05
2024-02-14,48.25,2.5,284.56805,0,100726.75,1.5616417e-05
2024-02-14,48.0,1.5,284.8786,0,100484.25,8.666515e-05
2024-02-14,48.0,1.75,284.83026,0,100637.75,6.389618e-05
2024-02-14,48.0,2.0,284.58954,0,100564.25,5.7935715e-05
2024-02-14,48.0,2.25,284.55048,0,100660.25,3.0994415e-05
2024-02-14,48.0,2.5,284.56903,0,100734.0,2.5629997e-05
2024-02-15,49.5,1.5,286.28137,0,99495.59,4.7683716e-07
2024-02-15,49.5,1.75,286.10754,0,99417.09,0.0
2024-02-15,49.5,2.0,286.13342,0,99634.09,0.0
2024-02-15,49.5,2.25,286.1891,0,99975.59,0.0
2024-02-15,49.5,2.5,286.2296,0,100215.84,0.0
2024-02-15,49.25,1.5,286.44104,0,100069.59,0.0
2024-02-15,49.25,1.75,286.26624,0,99995.59,0.0
2024-02-15,49.25,2.0,286.1515,0,100035.84,0.0
2024-02-15,49.25,2.25,286.09924,0,100165.09,0.0
2024-02-15,49.25,2.5,286.13977,0,100322.84,0.0
2024-02-15,49.0,1.5,286.50403,0,100028.09,5.9604645e-06
2024-02-15,49.0,1.75,286.36975,0,100103.59,0.0
2024-02-15,49.0,2.0,286.24182,0,100213.59,0.0
2024-02-15,49.0,2.25,286.18225,0,100375.84,0.0
2024-02-15,49.0,2.5,286.1339,0,100494.09,0.0
2024-02-15,48.75,1.5,286.25256,0,99661.09,5.8412552e-05
2024-02-15,48.75,1.75,286.15198,0,99774.59,1.7642975e-05
2024-02-15,48.75,2.0,286.04163,0,99884.59,0.0
2024-02-15,48.75,2.25,286.04407,0,100181.59,0.0
2024-02-15,48.75,2.5,286.01917,0,100338.09,0.0
2024-02-15,48.5,1.5,285.92297,0,99407.59,1.1920929e-05
2024-02-15,48.5,1.75,285.8966,0,99612.84,2.3841858e-07
2024-02-15,48.5,2.0,285.95276,0,99848.09,0.0
2024-02-15,48.5,2.25,286.00012,0,100127.09,0.0
2024-02-15,48.5,2.5,286.0172,0,100313.34,0.0
2024-02-15,48.25,1.5,285.84778,0,99623.09,1.6450882e-05
2024-02-15,48.25,1.75,285.8717,0,99801.34,1.4305115e-05
2024-02-15,48.25,2.0,285.9381,0,99938.84,7.390976e-06
2024-02-15,48.25,2.25,285.92346,0,100086.34,3.33786e-06
2024-02-15,48.25,2.5,285.89465,0,100163.84,0.0
2024-02-15,48.0,1.5,285.9347,0,99863.34,1.3113022e-05
2024-02-15,48.0,1.75,285.93762,0,100022.34,1.1444092e-05
2024-02-15,48.0,2.0,285.83655,0,99958.59,2.6226044e-06
2024-02-15,48.0,2.25,285.72668,0,100062.59,2.6226044e-06
2024-02-15,48.0,2.5,285.6891,0,100142.34,0.0
2024-02-16,49.5,1.5,284.99146,0,99732.2,9.083748e-05
